-0.8280748724937439	-0.5109661221504211	-0.23066356778144836
-0.7270063757896423	-0.5032939910888672	-0.4670727849006653
0.10366055369377136	-0.1380460113286972	-0.9849861860275269
0.3004135489463806	0.38270026445388794	0.8736659288406372
-0.8161925673484802	-0.509128987789154	-0.2731616795063019
-0.815768301486969	-0.509971559047699	-0.27285727858543396
-0.6483282446861267	-0.48220720887184143	-0.5891914963722229
-0.8246631622314453	-0.511445939540863	-0.24156485497951508
0.8456449508666992	0.4149232804775238	-0.3357428312301636
-0.6894406676292419	-0.4937782883644104	-0.5299572348594666
-0.6647253632545471	-0.48515304923057556	-0.5681256651878357
0.8320786356925964	0.39354339241981506	-0.39085623621940613
-0.8412123322486877	-0.5063461065292358	-0.18967191874980927
-0.8186497092247009	-0.5117616653442383	-0.26060062646865845
0.6964607834815979	0.5088168382644653	0.5060117244720459
-0.14403830468654633	-0.27218103408813477	-0.9514043927192688
-0.7755399942398071	-0.5109426379203796	-0.37077653408050537
-0.6737626194953918	-0.48920297622680664	-0.5538269877433777
-0.6483684778213501	-0.4796721637248993	-0.5912131071090698
-0.8561543226242065	-0.5014033913612366	-0.12487822026014328
0.8269261121749878	0.3898904323577881	-0.40518978238105774
-0.5998767614364624	-0.46628281474113464	-0.6501755714416504
-0.8273443579673767	-0.5104342699050903	-0.23443149030208588
0.5236913561820984	0.4638626277446747	0.7145479917526245
-0.8275495171546936	-0.5109642744064331	-0.23254536092281342
0.10366398096084595	-0.13583944737911224	-0.9852925539016724
0.6624481081962585	0.5049761533737183	0.5533187985420227
-0.8297704458236694	-0.5106597542762756	-0.22518357634544373
0.10366063565015793	-0.1379973292350769	-0.9849929809570312
0.07978938519954681	0.28445813059806824	0.9553623795509338
-0.8251680135726929	-0.5111644268035889	-0.2404344230890274
-0.8103985786437988	-0.512333333492279	-0.28419846296310425
-0.8184069395065308	-0.5118775963783264	-0.26113492250442505
-0.8316667675971985	-0.5094064474105835	-0.2209877371788025
0.7749857306480408	0.5296538472175598	0.3447663486003876
-0.8077805042266846	-0.3055201768875122	0.5041309595108032
0.615493655204773	0.49579572677612305	0.612661600112915
-0.8722397089004517	-0.4887842535972595	-0.01696605235338211
-0.7775735855102539	-0.5089724063873291	-0.3692238926887512
0.5895642042160034	0.4896913468837738	0.642352283000946
-0.8421694040298462	-0.5055525302886963	-0.18752939999103546
0.47115975618362427	0.44301414489746094	0.7627232670783997
0.842185378074646	0.4064905345439911	-0.3542446196079254
-0.7426034808158875	-0.5063916444778442	-0.4383006989955902
-0.8195081949234009	-0.5115139484405518	-0.2583792209625244
-0.8061939477920532	-0.5121738314628601	-0.29619142413139343
-0.8441088199615479	-0.5064486861228943	-0.17603947222232819
-0.6890619993209839	-0.4928174316883087	-0.5313422083854675
-0.7379100918769836	-0.5061293840408325	-0.4464547336101532
0.844012439250946	0.41565239429473877	-0.33893370628356934
-0.6704697608947754	-0.4746939539909363	-0.570206880569458
-0.7437505125999451	-0.5067012310028076	-0.435992032289505
-0.6673043370246887	-0.4859166741371155	-0.5644376277923584
-0.8620153665542603	-0.4984969198703766	-0.09181688725948334
-0.7314484119415283	-0.23592223227024078	0.6397842764854431
-0.8270253539085388	-0.5101200938224792	-0.23623399436473846
-0.8287648558616638	-0.5104531049728394	-0.2293175309896469
-0.7994471788406372	-0.5096167325973511	-0.31808021664619446
-0.6186597943305969	-0.47349289059638977	-0.6269485950469971
-0.8024683594703674	-0.5104930400848389	-0.3089357316493988
